orig_id,label,youtube_id
130441,tap dancing,FjxzXjzu_8g
130539,country line dancing,Fl-1W7wfK3k
130542,dancing macarena,Fl1ajE4Xfpc
130639,dancing charleston,Flk7qnkHSnM
130674,dancing macarena,Fm0vGlJFWLE
130689,square dancing,Fm6v6emtagY
130709,robot dancing,FmIdb2jw8Qc
130732,breakdancing,FmU3cagJ560
130762,tap dancing,FmfWRjloZpw
130946,salsa dancing,FoRsMOvOXdg
130982,jumpstyle dancing,FomzcTn7eMg
131037,country line dancing,FpGNba2r2dw
131088,dancing macarena,FpmYeOinjCk
131154,breakdancing,FqONpQUjLj0
131184,dancing ballet,FqaSoYTKtQw
131232,swing dancing,FqywUTSzOJQ
131328,square dancing,Frt5F_n8_Wk
131335,tap dancing,FrwpwwomvLE
131361,tap dancing,FsCfcSc18IQ
131381,dancing gangnam style,FsSiN9BjJvY
131431,tap dancing,FsqNgTc758Y
131468,jumpstyle dancing,FtE0siUGpyI
131523,swing dancing,FtqbAF7OSvs
131552,salsa dancing,Fu4u7yrp368
131603,tap dancing,FuauLgu7b54
131605,tap dancing,FucKgm2RBLY
131679,tap dancing,FvMY7E2_M78
131804,tap dancing,FwVEPQBol-Q
131847,dancing gangnam style,Fx044mPyRfA
131869,dancing ballet,Fx9QbbjkTrg
131951,dancing macarena,Fy1g_vRruxs
131976,jumpstyle dancing,FyDuUqs30-4
131992,dancing macarena,FyRRz6BcZJE
131995,robot dancing,FySUxCGGVq0
132067,tango dancing,Fz2TstaW1Jk
132109,country line dancing,FzQmm8O5sO0
132180,dancing macarena,G-0xAB-huxc
132181,salsa dancing,G-1Zdx4gSU0
132211,square dancing,G-9IKhYQnes
132340,breakdancing,G-vv2bYPZ8Q
132405,belly dancing,G0MfJoTOAOw
132448,breakdancing,G0cTPgikhOo
132474,dancing ballet,G0kNaDV-ZXw
132487,tango dancing,G0oZo6ubAeY
132515,breakdancing,G0w3YUu_a5I
132544,country line dancing,G17-jx9RUSY
132585,country line dancing,G1OyZeDNJd4
132603,jumpstyle dancing,G1VeVfCrH9c
132760,tap dancing,G2OTEM23vHo
132792,square dancing,G2d59vhBBek
132877,country line dancing,G3H85ObCfUg
132928,dancing macarena,G3_vdvv9vh4
132942,country line dancing,G3i7vQyQXKs
133028,dancing macarena,G4Inx3uQqAU
133050,dancing ballet,G4PX1Mqka7w
133051,swing dancing,G4PtDJXM1Lc
133100,salsa dancing,G4h63NL840Y
133140,breakdancing,G4zziUE_c5s
133172,dancing gangnam style,G5GWrR_YHiY
133177,dancing macarena,G5HB-5NZkzc
133203,dancing ballet,G5QrXpofOMA
133230,dancing macarena,G5_9tlfrzQ8
133288,tap dancing,G5ywuoZkMX4
133445,breakdancing,G727Ptszr4c
133474,salsa dancing,G7C48iEB8Ks
133533,dancing gangnam style,G7_dhzDUcQw
133594,salsa dancing,G8350gw1O5Y
133604,tap dancing,G86DcSV_OTM
133689,dancing macarena,G8j0yfUn5LQ
133697,dancing gangnam style,G8os8GeaX2k
133770,breakdancing,G9CMaNbZSEk
133782,dancing ballet,G9FWDP4DSrQ
133865,country line dancing,G9gdSft6BIg
133892,dancing macarena,G9rZJuOtoYQ
133942,tap dancing,GA8v4yZ6fdc
133976,square dancing,GAKr_1m1E7I
134012,dancing ballet,GAZpeY5eVzo
134082,square dancing,GB8MmXK829A
134087,belly dancing,GBBwd1f5fmQ
134093,dancing charleston,GBFzXlhhyzo
134124,tango dancing,GBOTYj_P8Ik
134126,dancing ballet,GBOVvO3-Ni0
134169,salsa dancing,GBgsnsc56EE
134207,belly dancing,GBuZilzPOIU
134255,salsa dancing,GCFCnD0nQRY
134272,belly dancing,GCK_XxlLg7U
134363,country line dancing,GCwrjxuEsXw
134377,breakdancing,GD-5rs6fDmg
134461,robot dancing,GDVm4XKdWnM
134511,dancing ballet,GDy82R1jM4Y
134591,square dancing,GEW2iDyDsmU
134658,tango dancing,GF0BliD2zps
134659,dancing ballet,GF0O6WW1bdU
134747,belly dancing,GFVR8yAs4Gw
134804,tap dancing,GFr0NFJTH14
134805,dancing gangnam style,GFr_E9QFAEs
134809,tango dancing,GFsKBEnV8jo
134815,tango dancing,GFszICCdK20
134825,tango dancing,GFy2bqHIMCI
134826,belly dancing,GFy5rWmM2GE
134872,tap dancing,GGGfCAW9luY
134914,dancing macarena,GGWBZ6IuyS8
134925,robot dancing,GGZ2V5DGUdE
135130,dancing charleston,GI1U9gFipSQ
135131,dancing macarena,GI24dSLVn3M
135150,robot dancing,GI9RsG0XnOY
135211,belly dancing,GIZsJaHSa98
135238,jumpstyle dancing,GIovpp3NnEI
135402,tap dancing,GKC2tRvGw6Y
135431,belly dancing,GKQNYoXLlI4
135472,dancing macarena,GKmp4-9aMh4
135475,breakdancing,GKoCPCNB7Zk
135562,mosh pit dancing,GLYn8gsZQso
135599,jumpstyle dancing,GLvIkP4F_Po
135613,mosh pit dancing,GM2Mydyksk0
135715,jumpstyle dancing,GMwhuyPHSxs
135792,dancing charleston,GNVT-c7NvIE
135826,tap dancing,GNpQr4iyJlw
135831,dancing gangnam style,GNqiAFAE4ik
135880,dancing ballet,GO5Y1pquvWc
135931,jumpstyle dancing,GOXYfYCeEDQ
136034,dancing ballet,GPQgHZ_HTF8
136067,tango dancing,GPdZ8npOco4
136069,tango dancing,GPdc1_a2B0U
136172,country line dancing,GQVOeaGT6YQ
136187,belly dancing,GQaOgSGnzPc
136197,salsa dancing,GQdHp0MpSpA
136227,belly dancing,GQvw2puAb2g
136244,tango dancing,GR26pmGn1oo
136358,dancing gangnam style,GSIjf67LbQ0
136375,salsa dancing,GSVHV8nG7SE
136386,dancing gangnam style,GSaauc_pWHk
136427,swing dancing,GSyF2g-Tgf0
136630,tango dancing,GUjEd0zSKmY
136744,tango dancing,GVa47VO0Vg4
136745,dancing ballet,GVa5pzmQyEE
136750,belly dancing,GVarJAlVcGM
136751,tango dancing,GVbCyrgka-8
136790,square dancing,GW-K9IDYvmQ
136861,tango dancing,GWez3ag_Bp4
136862,dancing ballet,GWf01TGZjAw
136864,dancing ballet,GWfdzI9UVHY
136869,belly dancing,GWgRXpDPu4I
136875,breakdancing,GWj2o0SkxYU
136912,dancing macarena,GX4UcRvVTL8
136972,country line dancing,GXck2bQe2GA
136984,country line dancing,GXl13ApAL0Q
137046,salsa dancing,GYCcY4slieE
137161,dancing charleston,GZPstSF1Auo
137244,robot dancing,G_2jlVE8LzQ
137270,belly dancing,G_GIAWJzXgQ
137271,breakdancing,G_GaIFl317E
137371,country line dancing,Ga9mHB5aBrk
137397,belly dancing,GaKeLaaBUV0
137458,breakdancing,Gal8k6CBsa8
137465,breakdancing,Gamt6R3qUJM
137471,breakdancing,GaoWe9GBFWg
137506,swing dancing,Gb5DkNf0a50
137541,country line dancing,GbH5LHJK3gc
137546,tango dancing,GbHIx-HrH-c
137641,swing dancing,GbuELNhkK2c
137679,belly dancing,GcC3DJAKFls
137730,jumpstyle dancing,GcWFHSopElc
137745,tap dancing,Gca4iUIURuE
137762,tap dancing,GcdFXsIq86k
137775,jumpstyle dancing,Gcha4aqjJtQ
137785,tap dancing,GcluCxjiSjI
137797,square dancing,GcpIdiWhspU
137805,breakdancing,GctA18IKjd8
137819,dancing macarena,Gcxessv8nBM
137877,tap dancing,GdRPgfwJPj4
137965,dancing macarena,Ge-NBaAxJdU
137979,jumpstyle dancing,Ge7gwf04Z5c
137990,mosh pit dancing,GeDXAst_GPw
137991,jumpstyle dancing,GeDlOhG8--c
137998,dancing macarena,GeG0c-priYo
138081,jumpstyle dancing,Geqkw-VkfTU
138087,square dancing,GesH04gras0
138128,salsa dancing,Gf7c8nbMG1E
138142,dancing gangnam style,GfG_M0Zo9RY
138234,square dancing,GfmnTW5LNjs
138278,salsa dancing,Gg0r51qE4H8
138366,country line dancing,Gg_aWXb8v1w
138367,salsa dancing,Gg_nrjE_Crc
138436,belly dancing,Gh18VTP5Nb0
138490,dancing macarena,GhK5G6RCEbc
138583,tap dancing,GhpDP7vZ97s
138590,dancing ballet,GhuczqjDN0w
138707,dancing charleston,GilV6uHWL-M
138740,square dancing,Gj5pk-V6c7M
138929,breakdancing,GkRjXFqCloo
138941,dancing ballet,GkX3xqVxtJ0
138977,salsa dancing,GkioDrj1DPE
139103,swing dancing,GlpCzwV8R0w
139238,square dancing,Gn0XKgNMt54
139260,dancing charleston,Gn7KK9_JGYc
139302,mosh pit dancing,GnRjUzUa0ls
139423,dancing gangnam style,GoV_BZ5UfY0
139427,tango dancing,GoWHwI7T_6A
139433,tango dancing,GoX2hoKThGA
139456,breakdancing,GoeffrB4m4Q
139465,dancing gangnam style,GogsO0a4JG4
139516,dancing gangnam style,Gp3K-wdy0vA
139525,dancing charleston,Gp99LycjKgs
139556,tango dancing,GpPs5kEUWnE
139565,dancing ballet,GpQOmdbrWr4
139568,dancing ballet,GpQYeEivd10
139735,mosh pit dancing,Gqrtwj2QUqE
139804,dancing ballet,Gr_2BTmRGfg
139829,salsa dancing,GrnlWlkTe5k
140088,country line dancing,Gu21JsZpncY
140113,dancing ballet,GuDpStguftI
140146,salsa dancing,GuSXh0L0PSQ
140149,tap dancing,GuUA_XAV3Ws
140211,salsa dancing,GuyQC-vESXE
140285,dancing ballet,Gvk9blYpeyA
140331,salsa dancing,Gw7lIzdsvN8
140526,country line dancing,Gy1smlEMIK0
140560,dancing ballet,GyRjLzbpn9g
140769,robot dancing,H-9dBplOLeI
140809,dancing gangnam style,H-PvTJHXdtk
140839,dancing charleston,H-aTvewbO1o
140938,mosh pit dancing,H08r2dav6fE
140972,breakdancing,H0KhJDuiiig
141027,country line dancing,H0iu2857_PM
141033,dancing ballet,H0lYF5_pyw4
141068,tap dancing,H10EZphKG7w
141080,breakdancing,H16q6Kn2o1Q
141254,tap dancing,H2FmeE-n5w0
141269,jumpstyle dancing,H2LmlfY8GHg
141287,robot dancing,H2Q3c9_1IEs
141294,dancing gangnam style,H2RuqkP0yPw
141305,jumpstyle dancing,H2ZUX39KFy0
141335,dancing charleston,H2jMnU8oN54
141401,belly dancing,H32vmZJP-NE
141405,dancing ballet,H33fSI8tyUY
141429,tango dancing,H3IieGiSNK0
141511,swing dancing,H3rpes-P0QQ
141603,breakdancing,H4TmvqvKe-k
141706,country line dancing,H5EDroF0klo
141707,dancing gangnam style,H5EWMIukO4o
141740,breakdancing,H5S1KVzI9nU
141745,belly dancing,H5X8cY7LUuA
141746,breakdancing,H5X9opXcjP8
141752,dancing charleston,H5_omsu2VSk
141928,jumpstyle dancing,H6i27Mk5shs
141933,dancing gangnam style,H6kMEqwXfpc
141936,breakdancing,H6m_3zh-F7k
141992,dancing macarena,H77-Dl0o51o
142003,robot dancing,H7BLjO_mVJo
142031,salsa dancing,H7LbCQ-pVqg
142049,jumpstyle dancing,H7W3exRCc-k
142054,jumpstyle dancing,H7ZIqt72rao
142095,salsa dancing,H7t8g7Gneb4
142193,belly dancing,H8SypHSNrFk
142212,breakdancing,H8_nYneOD70
142350,jumpstyle dancing,H9NBO_rhzpY
142371,dancing gangnam style,H9TE6ib7CWU
142394,breakdancing,H9b6gjv55ho
142500,country line dancing,HAIQePM0j74
142547,dancing gangnam style,HAZiCLwmqwc
142624,jumpstyle dancing,HB02nBwNA50
142685,dancing macarena,HBKBere9fYk
142763,dancing macarena,HBl8u-kyDiE
142887,tap dancing,HCQnIWesdiI
142888,tap dancing,HCQrXO5tWrY
142948,breakdancing,HCsz4KXBf_Q
143025,belly dancing,HDLLXUaqZxg
143144,robot dancing,HE6IlqpFiCg
143177,mosh pit dancing,HEM2wPwCNjg
143193,square dancing,HETUOJxCw4c
143237,square dancing,HEqkghdVOpI
143261,jumpstyle dancing,HEx-zMgJMHk
143417,swing dancing,HFxowr1BYkA
143418,dancing charleston,HFy17X1NHFw
143430,dancing macarena,HG0dJrF97fQ
143592,country line dancing,HH8nDeK3JHA
143633,belly dancing,HHSAfXPxKTc
143665,square dancing,HHbENvBX3Rs
143689,dancing gangnam style,HHmiYJ08w6k
143690,salsa dancing,HHn5suIweCU
143710,dancing charleston,HHvrd254JT8
143742,breakdancing,HICYIHXOXNA
143777,square dancing,HIPNYaPMqNc
143779,salsa dancing,HIQMPkjV47g
143811,robot dancing,HIaNskZ0bBE
143894,tap dancing,HJ6kLJu8oYk
143995,dancing macarena,HJyWDZ51fDk
144032,dancing charleston,HKALdh-wTnk
144058,robot dancing,HKO-Ibz8FjI
144066,salsa dancing,HKSzV9PHP3c
144072,jumpstyle dancing,HKWbc3O6jcQ
144080,salsa dancing,HK_MtOU09J0
144227,robot dancing,HLrqERRAAFU
144230,tango dancing,HLtpRVJXFNM
144335,salsa dancing,HMm3lt5xkF4
144358,dancing ballet,HMxOidyQF04
144361,belly dancing,HMxe85Qi6nI
144362,belly dancing,HMxfNZEda2c
144465,swing dancing,HNjC4zXMy1w
144513,square dancing,HO7x6866fo8
144546,dancing charleston,HOT-VMsTl70
144553,dancing charleston,HOVwh-41W1o
144554,tap dancing,HOVyEWWU8xw
144584,tango dancing,HOkx8-vTKLU
144668,robot dancing,HPbRq_L3w44
144690,belly dancing,HPqVTJPO9s4
144729,dancing charleston,HQFmnv2gQw4
144856,dancing macarena,HRCtrWDqoaY
144910,mosh pit dancing,HRdkAMOzumw
144948,dancing gangnam style,HRvwvrzGBJo
144956,robot dancing,HS-M7PqFanA
144988,tap dancing,HSHEcXnrdUk
145055,salsa dancing,HSsAiwQ8PxI
145126,swing dancing,HTcVa6MdM6E
145128,salsa dancing,HTdAYGF4vEo
145138,dancing gangnam style,HTlxFk6qEqs
145157,dancing macarena,HU-kWhcCzyw
145260,country line dancing,HV0A9we3Bdo
145284,breakdancing,HVB0NckFQz0
145290,dancing gangnam style,HVDqvx_40jE
145322,belly dancing,HVVE8tfPvZg
145335,swing dancing,HVbF0W3FOmA
145336,tap dancing,HVcIvI85vHY
145379,country line dancing,HVxm6MYvFjg
145417,dancing macarena,HWK-geu2VNQ
145475,dancing ballet,HWpw-EZFanQ
145540,salsa dancing,HXVS8PCi_60
145591,dancing gangnam style,HXxo-sTprjk
145594,breakdancing,HXzHB7vfkdg
145632,dancing ballet,HYHpKLvMn5I
145639,jumpstyle dancing,HYLBO8FwZuo
145665,dancing ballet,HYgEkUIQSt0
145752,mosh pit dancing,HZ_7shMMWvc
145796,square dancing,HZwKqZCmGkY
145841,tap dancing,H_N0lQbnplw
145876,robot dancing,H_bBYuPxXkU
145923,tap dancing,H_y-3v8Eci8
145969,salsa dancing,HaK5gDH9GwQ
145995,salsa dancing,HaTOLHz23h8
146121,breakdancing,Hb9sc9G18xA
146125,salsa dancing,HbArN-EuI_E
146151,robot dancing,HbM8zCTbS-Q
146183,country line dancing,HbZxBYFZyn4
146188,belly dancing,Hba1JmPN6zo
146192,dancing gangnam style,HbazTvBjMgw
146193,dancing ballet,Hbb9gpccPAU
146195,belly dancing,HbbPhMAYfrQ
146251,breakdancing,HbwkEK1Oqc8
146256,tap dancing,Hby7M9Qx4Hc
146298,swing dancing,HcI4iKf0QYw
146333,belly dancing,HcWWsrezVlk
146347,square dancing,Hcap3-Hkkb8
146395,robot dancing,HczBuQYRn2E
146410,dancing gangnam style,Hd7KOnlWUNc
146429,tap dancing,HdIFloIhRl8
146462,square dancing,HdY0AMuGXC4
146488,dancing charleston,HdgCq1IGmsY
146510,robot dancing,HdrOX2EiKQg
146533,country line dancing,He01a0PGo1g
146536,tap dancing,He0HEcDY-vI
146556,country line dancing,He68GpFgE2s
146579,breakdancing,HeG610CIfDU
146652,dancing gangnam style,Hej7V0c7u-I
146685,mosh pit dancing,Heyfgk1w-_I
146694,breakdancing,Hf0-uzJeh3s
146757,jumpstyle dancing,HfNf8w78kB8
146890,tap dancing,HgGAzBDE454
146938,dancing charleston,HgZmlCI_HN4
147044,dancing charleston,HhFm7Vb07t4
147048,belly dancing,HhH2owTEibI
147104,mosh pit dancing,Hhht1tz8kP4
147141,tap dancing,Hi1C6YiBhn0
147155,salsa dancing,HiBSzgdQjZ0
147189,dancing macarena,HiSFI3ceBKc
147296,breakdancing,HjErBfzMWlM
147322,country line dancing,HjLVc6Fyu5w
147323,belly dancing,HjLZAmDjL8Q
147354,tango dancing,Hj_1mXtedmk
147446,dancing gangnam style,HkKeJy0azKc
147616,tap dancing,HleXg6SMizw
147671,robot dancing,HlxvsYFNgq4
147679,belly dancing,Hm0BJyqe-Xc
147718,robot dancing,HmNj7yrUON8
147812,square dancing,Hn8anWnhgBY
147884,belly dancing,HnZaDcHyGoc
147905,country line dancing,HneAqDuw0yw
147949,dancing gangnam style,HnyCS5_Aviw
147952,salsa dancing,HnzHLs44EmY
148136,dancing gangnam style,HpVyZuWgW9g
148155,mosh pit dancing,HpdTEh_olR8
148195,tap dancing,Hq0zh3EnRgI
148204,robot dancing,Hq4t87jJBt4
148222,dancing ballet,HqBc4EtHGUg
148233,dancing ballet,HqGMiRRogPU
148287,breakdancing,HqsfOfunlmo
148353,dancing ballet,HraIxIPqYFs
148398,jumpstyle dancing,Hs7H6G2h2fw
148436,dancing macarena,HsQuHuZv0KM
148469,tap dancing,HsfRQ3o1SaA
148485,mosh pit dancing,HsrSEIQVGwg
148509,dancing charleston,Ht2iSaH_uf4
148561,swing dancing,HtXSPYEiKCY
148639,tango dancing,HuDcY3Y_0vg
148905,belly dancing,HwIoWtP0OS4
148954,tango dancing,HwgF84gSt_Q
148959,salsa dancing,HwlGivzVIG8
148974,tango dancing,HwuYpW2dAdo
148979,belly dancing,HwuvOQ_O8ec
149010,salsa dancing,Hx8URFJ9UUQ
149012,jumpstyle dancing,HxBg0k8gJC8
149082,dancing gangnam style,HxzgZ9cqq-A
149146,breakdancing,Hyi0noEGGgw
149307,tap dancing,I-CAWqJc4OE
149324,dancing gangnam style,I-HtBU80Ako
149359,dancing macarena,I-cAw66XEnY
149394,tap dancing,I-la9-81yyE
149405,mosh pit dancing,I-pW9KCoLKg
149437,swing dancing,I0-Y6oyDI5U
149461,robot dancing,I0B06GwQ4oA
149464,salsa dancing,I0BpgvjxKjU
149504,jumpstyle dancing,I0Zn7P3QOcI
149531,dancing charleston,I0haSoD2l0Y
149640,jumpstyle dancing,I1HSxG75DFc
149646,breakdancing,I1KRYvz1Feg
149661,salsa dancing,I1RCqYBH_Y0
149736,breakdancing,I2-xuhnZANQ
149796,jumpstyle dancing,I2VSE5WpJc8
149807,dancing ballet,I2Z3LT2BNrI
149811,square dancing,I2_bGu49WLs
149824,tango dancing,I2dNDT25qO0
149842,jumpstyle dancing,I2lKwtmMJNY
149848,dancing gangnam style,I2qDBDC4qi0
149887,dancing macarena,I31jG6rmRQk
149916,salsa dancing,I3EfmOrxVvs
149959,jumpstyle dancing,I3YPwqSWx44
149997,dancing gangnam style,I3mCPaErOWI
150008,swing dancing,I3tY0Hz5qow
150017,swing dancing,I3xUdMvwfXI
150071,robot dancing,I4LoGiqBzCo
150097,swing dancing,I4XVBnFgn9I
150112,country line dancing,I4eWIRCE5SM
150125,square dancing,I4lxfXltCxQ
150157,jumpstyle dancing,I4y5UwvqaqI
150162,dancing gangnam style,I5-bL0Wmk64
150190,square dancing,I5Da0eE7qv8
150264,belly dancing,I5i6wbqjOkc
150276,country line dancing,I5o0uDQ5v9Y
150279,square dancing,I5qJcBvwLbE
150341,belly dancing,I6FEZp35CuE
150342,dancing ballet,I6FLGOi43WQ
150350,breakdancing,I6H9K2hB1YE
150372,breakdancing,I6Nm-JVwvz4
150415,tango dancing,I6cWrvgyF14
150453,square dancing,I6ozamA7qsk
150518,tap dancing,I7CICNYETpk
150534,swing dancing,I7K_auD5S8c
150629,salsa dancing,I7vWUWPYlWc
150630,salsa dancing,I7vsVvckmPs
150631,salsa dancing,I7wCl6VgcKo
150658,robot dancing,I85S2Nrnwiw
150702,tap dancing,I8OyKy73ZBc
150706,jumpstyle dancing,I8QMtGSQhmA
150716,jumpstyle dancing,I8Uoago1Jxw
150732,jumpstyle dancing,I8aC9I2Fsao
150917,tap dancing,I9kiqd38kvQ
150949,swing dancing,IA0HhpifrC0
151017,swing dancing,IAOoAbm0YKY
151024,belly dancing,IAPvgb1OjWc
151029,breakdancing,IARipykBC3E
151048,square dancing,IA_p8DzgceM
151050,tap dancing,IAab88llmNY
151066,breakdancing,IAj1CuCnU7I
151094,belly dancing,IAsTSeEs_yM
151099,salsa dancing,IAsrZITgk-8
151125,square dancing,IB0hUrOF9SY
151381,dancing ballet,ICZGWB2cfW8
151423,dancing ballet,ICsdspbp0kM
151457,dancing macarena,ID3rxjYyLBg
151526,dancing ballet,IDVY4Tx6SNY
151548,breakdancing,IDejBS33BfI
151582,mosh pit dancing,IDtBOStUBgs
151585,tap dancing,IDuWI6taDAc
151590,breakdancing,IDvkgCIkG7I
151602,square dancing,IE3i3Hm-ebs
151622,dancing gangnam style,IEBPw8T_f3M
151645,robot dancing,IESnHjSXMwA
151678,jumpstyle dancing,IEeLRjOUH_w
151704,salsa dancing,IEuhOR_Arh8
151716,robot dancing,IF1Ec4XA4_o
151741,tap dancing,IFCOo7JLLJo
151777,jumpstyle dancing,IFUWYvCiDv4
152034,dancing macarena,IHCLf5zIosY
152043,robot dancing,IHFe4LIbcYo
152111,dancing gangnam style,IHnDh0DidgE
152217,dancing ballet,IIQl0T_s1YY
152227,dancing charleston,IIWp4SadCMc
152281,dancing charleston,IIwI9SiCNLA
152340,dancing charleston,IJLpbYXHpbQ
152381,belly dancing,IJefZYtjVJk
152402,belly dancing,IJmo70SAcrM
152406,tap dancing,IJoQI1vVVp4
152623,tap dancing,ILWv8hGOvyg
152681,dancing ballet,ILzIFjBc7SY
152686,mosh pit dancing,IM1N7F1DX08
152715,dancing charleston,IMH_nfTlV3k
152835,salsa dancing,ING5Zn_Xd1A
152886,swing dancing,INexa2yLfF4
152899,mosh pit dancing,INs0s1gCueE
152906,belly dancing,INudxyFZAUE
152912,dancing macarena,INz4FxNRMxg
152916,jumpstyle dancing,IO2OnqMgV4o
152929,breakdancing,IO4T56_7gJQ
152944,tap dancing,IODt716nwo8
152956,breakdancing,IOM6pr7T2wo
152971,dancing charleston,IOT4HpRm3qQ
152977,jumpstyle dancing,IOYZvY45xdo
152992,tap dancing,IOjG7GnvjW0
153098,belly dancing,IPLNbRmOR08
153314,breakdancing,IQZ-UlfiQdw
153315,dancing ballet,IQZsTUt6k3o
153316,belly dancing,IQZtjgnjTno
153324,breakdancing,IQatemxKPqE
153374,square dancing,IQzuKGpYFCw
153434,swing dancing,IRVdoeDoUaU
153445,salsa dancing,IRZoASakmRY
153452,dancing gangnam style,IRau9ld7DtU
153510,swing dancing,IS0AwiIXdRA
153538,breakdancing,ISCcqDHh_dA
153559,dancing charleston,ISQuVgDh2Zc
153620,robot dancing,IT1hD5WISps
153648,country line dancing,ITMn93jk2cM
153688,mosh pit dancing,ITk2gHAxsp8
153827,salsa dancing,IUjlsJfljrs
153890,country line dancing,IVSFwrE-ox0
153911,salsa dancing,IVfNGI5_IWg
153921,belly dancing,IVpIz-XNEy4
153938,dancing charleston,IVzLEVuBL64
153994,breakdancing,IW_rbtVSw3s
154015,salsa dancing,IWmyVDCA_uA
154016,tap dancing,IWng-UwsRKk
154018,mosh pit dancing,IWoZGYUUja8
154156,dancing macarena,IXyruJLyIHk
154237,dancing charleston,IY_ZNgX55es
154328,dancing macarena,IZeV6JAk9x8
154451,country line dancing,I_qT2xDDDac
154504,breakdancing,IaGJg1XXbkA
154513,dancing gangnam style,IaLFQuig6a8
154632,breakdancing,Ib5b5ht5z0Y
154752,swing dancing,IbqdfAm8llI
154766,dancing ballet,Ibw9n2Myrz0
154777,breakdancing,Ic1bi9zNd1A
154801,tap dancing,Ic9sbpGnNbA
154836,belly dancing,IcO_1YZa1Kw
154854,dancing gangnam style,IcUc9hg8qVI
154950,salsa dancing,IczEHV4i_9w
155016,belly dancing,IdT98i1YNEk
155069,country line dancing,IdsyVISOed0
155154,mosh pit dancing,IeQh5wlTLNI
155181,robot dancing,Ieb6FPPDzPU
155204,robot dancing,Iek8VijdQ4k
155271,salsa dancing,If85jISjD8I
155278,country line dancing,IfAAsYWBDUU
155318,breakdancing,IfTj3xycMOE
155331,jumpstyle dancing,IfXKTucxB3E
155344,breakdancing,If_Af6Zt_g4
155355,dancing macarena,IfbFMd8X7jU
155390,belly dancing,Ifsinusvbls
155483,tango dancing,IgWyS3z_j68
155485,salsa dancing,IgXOTz3b_aI
155501,square dancing,IgcV9kb-cAE
155508,dancing macarena,IgfaVyrQmPk
155583,salsa dancing,IhHRWrNFf1k
155604,robot dancing,IhUmcBKO7dk
155678,salsa dancing,Ii-5jJcOa_8
155740,mosh pit dancing,IiX29EJCYfw
155747,salsa dancing,Iicgd4QnTzc
155845,dancing charleston,IjLP0iTTKUU
155938,dancing macarena,Ijwj1Oaa5aA
156005,dancing gangnam style,IkRF-bqAusg
156098,robot dancing,IlHw8pTsZeU
156224,swing dancing,ImQrNf1CdhU
156242,robot dancing,ImXL7iUXiNs
156264,jumpstyle dancing,ImeSaQpJaI8
156284,dancing ballet,ImsDZHACFpk
156351,dancing ballet,InNxpWlKthY
156391,dancing charleston,Ine5JIZ2dgs
156407,country line dancing,Inl-RIXdypo
156434,mosh pit dancing,Io1n_qjN66A
156457,breakdancing,Io9aT5wFVmY
156473,breakdancing,IoFrHzxeCdg
156561,breakdancing,Ip08m6ZG9LA
156577,robot dancing,Ip5U3Fc12mQ
156578,breakdancing,Ip5fsIkgVdA
156594,salsa dancing,IpDuqenTpcw
156696,belly dancing,Iq2Nt1IGL3c
156782,belly dancing,IqoF8vCmxvA
156784,belly dancing,IqoeoPfCjL4
156800,breakdancing,Iqzrdnc9-Y4
156811,robot dancing,Ir34H7upyoQ
156905,dancing macarena,IrwDa8hRHvc
156928,robot dancing,Is7C6bTjV3U
156935,dancing gangnam style,Is7sWN5SquI
156967,country line dancing,IsSFpqGr8Wg
157030,belly dancing,ItCY4G9lN44
157062,tango dancing,ItThtBxtY4o
157066,breakdancing,ItUJhyhIKxw
157068,breakdancing,ItUP0LDgW1Y
157085,robot dancing,ItbU28vcofc
157123,dancing ballet,Iu09qhwcCZQ
157126,dancing ballet,Iu0VYaR00jA
157129,tango dancing,Iu0pvdAlQBk
157165,dancing charleston,IuIc0r0H0G8
157191,salsa dancing,IuXips8i2uo
157257,dancing gangnam style,Iv73uiZ-yS4
157382,dancing charleston,IwB_bbJ1mJw
157401,country line dancing,IwP5-rki3Jk
157479,robot dancing,Ix1RcNRqUxI
157490,salsa dancing,Ix4kiajabbI
157532,salsa dancing,IxQnTF5ghto
157538,country line dancing,IxT4YiwN6OM
157621,country line dancing,IyNS3fktSDE
157629,belly dancing,IySmCsrW5gw
157691,square dancing,Iz21C1e0y0g
157708,dancing charleston,IzCxjPfQEX8
157801,tap dancing,J-5YrYZ6tTk
157905,dancing gangnam style,J-wAEb7ZxCs
157912,salsa dancing,J-xMiEoVY7U
157919,breakdancing,J0-Laz9tiHI
157931,dancing macarena,J03Tg3K8NL0
158014,jumpstyle dancing,J0YNluUHXmg
158070,mosh pit dancing,J0r6xBr9EfY
158109,breakdancing,J17UrFfuJno
158165,jumpstyle dancing,J1ZRwRmMMTk
158171,breakdancing,J1bVcfyaUrg
158173,jumpstyle dancing,J1dma4in-8w
158188,country line dancing,J1ijfV2AtJM
158219,robot dancing,J1x0XlWa6HM
158267,dancing macarena,J2DLUQyps90
158295,country line dancing,J2PIfUpzg4s
158369,jumpstyle dancing,J2sDcSyuwz0
158376,dancing charleston,J2umnsvVGIw
158407,square dancing,J33iyLPA1S8
158480,tap dancing,J3ZAF4KVnuw
158502,dancing macarena,J3khT3y7h80
158594,swing dancing,J4HCSfNjYTA
158609,robot dancing,J4L5bZYP98Q
158707,breakdancing,J4v7uWlJ5Vs
